Location Local Datetime,Location,Deployment,Product,Product Pulls,Product Fills,Data,Data Change,Status
2024-12-24 02:00:03.517,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 02:30:03.506,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 02:40:03.453,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 02:50:03.436,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 03:00:03.558,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 03:10:03.518,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 03:20:03.408,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 03:30:03.497,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 03:40:03.439,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 04:00:03.498,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 05:10:03.501,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 05:40:03.339,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 05:50:03.262,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 06:00:03.110,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 06:20:03.146,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 06:30:03.037,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 06:40:03.067,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 06:50:03.087,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 07:20:02.936,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 07:30:02.832,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 07:40:02.803,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 08:00:02.752,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 08:10:02.829,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 08:20:02.702,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 08:30:02.580,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 08:40:02.656,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 08:50:02.677,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 09:10:02.827,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 09:20:02.714,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 10:20:02.430,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 10:50:02.207,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 11:10:02.278,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 11:30:02.179,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 11:50:01.994,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 12:10:01.919,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 12:30:01.991,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 13:10:01.813,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 13:20:01.927,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 13:40:01.765,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 13:50:01.795,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 14:10:01.609,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 14:20:01.562,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 14:30:01.417,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 14:40:01.382,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 14:50:01.490,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 15:00:01.557,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 15:10:01.423,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 15:20:01.340,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 15:30:01.471,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 15:50:01.272,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 16:00:01.315,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 16:20:01.234,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 17:00:01.235,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 17:10:01.106,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 17:50:01.163,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 18:00:01.045,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 18:10:00.962,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 18:30:00.852,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 18:50:00.866,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 19:40:00.813,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 19:50:00.747,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 20:30:00.476,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 21:20:00.252,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 21:30:00.434,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 22:00:00.162,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 22:10:00.086,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 22:20:00.024,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 22:30:00.180,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 22:40:00.181,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 22:50:00.066,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-24 23:39:59.865,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-24 23:49:59.777,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 00:09:59.607,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 00:19:59.637,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 00:29:59.707,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 00:39:59.686,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 00:49:59.598,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 00:59:59.611,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 01:10:00.519,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 02:00:00.414,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 02:10:00.385,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 02:30:00.248,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 02:40:00.200,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 02:50:00.017,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 03:00:00.132,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 03:10:00.127,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 03:30:00.070,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 03:40:00.073,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 04:59:59.645,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 05:09:59.731,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 05:19:59.689,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 05:39:59.413,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 05:49:59.454,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 06:09:59.219,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 06:29:59.337,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 06:39:59.195,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 06:49:59.306,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 06:59:59.199,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 07:09:59.004,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 07:29:59.046,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 07:49:58.913,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 07:59:59.032,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 08:39:58.764,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 08:49:58.630,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 09:09:58.782,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 09:39:58.804,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 10:29:58.560,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 10:39:58.574,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 10:49:58.635,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 11:09:58.509,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 11:19:58.518,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 11:29:58.408,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 11:39:58.278,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 11:49:58.403,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 11:59:58.429,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 12:09:58.320,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 12:39:58.354,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 13:29:58.233,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 13:49:58.204,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 14:19:58.363,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 14:49:58.274,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 14:59:58.166,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 15:59:58.079,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 16:09:58.073,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 16:19:58.038,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 16:39:57.872,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 17:39:57.821,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 17:49:57.758,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 17:59:57.583,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 18:19:57.721,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 18:49:57.659,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 19:19:57.588,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 19:29:57.581,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 19:49:57.558,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 19:59:57.577,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 20:09:57.490,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 20:19:57.475,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 20:59:57.445,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 21:39:57.410,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 21:59:57.251,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 22:09:57.287,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 22:19:57.221,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 22:29:57.111,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 23:19:57.155,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 23:39:56.917,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-25 23:49:56.973,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-25 23:59:56.890,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 00:09:56.711,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 00:29:56.830,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 00:39:56.761,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 00:49:56.787,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 01:29:57.498,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 01:39:57.446,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 01:49:57.337,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 02:19:57.424,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 02:39:57.484,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 02:49:57.363,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 02:59:57.233,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 03:39:57.252,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 04:09:57.160,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
2024-12-26 04:19:57.197,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",0.0,1.0,5,1.0,Oscillation
2024-12-26 04:49:57.067,Apogem Capital,53rd Floor Pantry - Fridge #2,"Coca-Cola Soda Pop, 12 fl oz Can",1.0,0.0,4,1.0,Oscillation
